2015-01-20,24.71
2015-01-21,25.05
2015-01-22,24.90
2015-01-23,25.00
2015-01-27,24.78
2015-01-28,24.63
2015-01-30,24.88
2015-02-02,24.98
2015-02-03,26.07
2015-02-04,25.14
2015-02-05,24.66
2015-02-06,25.19
2015-02-09,24.97
2015-02-10,25.02
2015-02-11,24.69
2015-02-12,25.05
2015-02-13,24.81
2015-02-16,24.84
2015-02-17,29.33
2015-02-18,24.58
2015-02-19,24.45
2015-02-20,24.47
2015-02-23,25.11
2015-02-24,24.60
2015-02-25,24.86
2015-02-26,25.13
2015-02-27,24.81
2015-03-02,24.85
2015-03-03,25.07
2015-03-04,25.14
2015-03-05,25.47
2015-03-09,25.00
2015-03-10,24.95
2015-03-11,24.65
2015-03-12,25.03
2015-03-13,24.98
2015-03-16,25.24
2015-03-17,25.05
2015-03-18,24.69
2015-03-19,24.55
2015-03-20,24.54
2015-03-23,25.36
2015-03-24,24.79
2015-03-25,24.98
2015-03-26,25.00
2015-03-27,25.07
2015-03-30,25.08
2015-03-31,24.98
2015-04-01,25.08
2015-04-06,24.76
2015-04-07,24.82
2015-04-08,24.79
2015-04-09,24.85
2015-04-10,24.96
2015-04-13,24.58
2015-04-15,24.87
2015-04-16,24.84
2015-04-17,25.24
2015-04-20,25.80
2015-04-21,24.96
2015-04-22,25.03
2015-04-23,25.43
2015-04-24,24.58
2015-04-27,25.19
2015-04-28,25.01
2015-04-29,24.96
2015-04-30,24.47
2015-05-01,23.91
2015-05-05,24.34
2015-05-06,24.35
2015-05-07,24.41
2015-05-08,24.52
2015-05-11,24.90
2015-05-12,24.52
2015-05-13,24.50
2015-05-14,24.50
2015-05-15,24.48
2015-05-18,25.14
2015-05-19,24.50
2015-05-20,24.88
2015-05-21,24.46
2015-05-22,24.59
2015-05-25,24.58
2015-05-26,24.37
2015-05-27,24.86
2015-05-28,24.39
2015-05-29,24.34
2015-06-01,24.78
2015-06-02,25.28
2015-06-03,25.07
2015-06-04,24.43
2015-06-05,24.56
2015-06-08,24.66
2015-06-09,24.61
2015-06-10,24.51
2015-06-11,24.39
2015-06-12,24.37
2015-06-15,24.75
2015-06-16,24.37
2015-06-17,24.48
2015-06-18,24.58
2015-06-19,24.52
2015-06-22,24.69
2015-06-23,24.54
2015-06-24,24.56
2015-06-25,24.49
2015-06-26,24.69
2015-06-29,24.63
2015-06-30,24.74
2015-07-01,24.52
2015-07-02,24.41
2015-07-03,24.93
2015-07-06,24.51
2015-07-07,24.94
2015-07-08,24.43
2015-07-09,24.47
2015-07-10,24.49
2015-07-13,24.83
2015-07-14,24.62
2015-07-15,25.00
2015-07-16,24.74
2015-07-17,25.35
2015-07-20,24.94
2015-07-21,24.88
2015-07-22,24.41
2015-07-23,24.41
2015-07-24,24.97
2015-07-27,24.42
2015-07-28,24.77
2015-07-29,24.43
2015-07-30,24.54
2015-07-31,24.63
2015-08-03,24.72
2015-08-04,24.54
2015-08-05,24.49
2015-08-06,24.77
2015-08-07,24.54
2015-08-10,24.29
2015-08-11,24.73
2015-08-12,24.53
2015-08-13,24.56
2015-08-14,23.34
2015-08-17,24.55
2015-08-18,23.97
2015-08-19,24.15
2015-08-20,24.91
2015-08-21,24.34
2015-08-24,24.71
2015-08-25,24.62
2015-08-26,24.79
2015-08-27,24.73
2015-08-28,24.06
2015-08-31,24.72
2015-09-01,24.96
2015-09-02,25.08
2015-09-03,24.71
2015-09-04,24.86
2015-09-07,24.61
2015-09-08,24.30
2015-09-09,24.48
2015-09-10,24.57
2015-09-11,24.33
2015-09-14,24.83
2015-09-15,24.69
2015-09-16,24.51
2015-09-17,24.85
2015-09-18,24.67
2015-09-21,24.49
2015-09-22,24.60
2015-09-23,24.65
2015-09-24,24.52
2015-09-28,24.56
2015-09-29,24.51
2015-09-30,24.48
2015-10-01,24.71
2015-10-05,24.57
2015-10-06,24.71
2015-10-07,24.91
2015-10-08,24.72
2015-10-09,24.48
2015-10-12,24.73
2015-10-13,25.92
2015-10-14,24.86
2015-10-15,24.46
2015-10-16,24.55
2015-10-19,24.67
2015-10-20,24.78
2015-10-21,25.33
2015-10-23,22.95
2015-10-26,24.72
2015-10-27,26.00
2015-10-28,24.66
2015-10-29,25.09
2015-10-30,25.14
2015-10-31,24.44
2015-11-01,24.79
2015-11-02,23.46
2015-11-03,24.67
2015-11-04,24.88
2015-11-05,24.91
2015-11-06,24.87
2015-11-07,25.77
2015-11-08,24.25
2015-11-09,24.45
2015-11-10,23.46
2015-11-11,26.85
2015-11-12,26.02
2015-11-13,25.75
2015-11-14,24.11
2015-11-15,24.19
2015-11-16,24.75
2015-11-17,25.27
2015-11-18,24.99
2015-11-19,24.39
2015-11-20,24.46
2015-11-21,25.27
2015-11-22,23.69
2015-11-23,24.28
2015-11-24,24.41
2015-11-25,26.19
2015-11-26,24.58
2015-11-27,24.52
2015-11-28,25.24
2015-11-29,23.90
2015-11-30,24.41
2015-12-01,24.53
2015-12-02,24.66
2015-12-03,24.85
2015-12-04,24.76
2015-12-05,25.55
2015-12-06,24.59
2015-12-07,25.28
2015-12-08,24.78
2015-12-09,24.75
2015-12-10,24.99
2015-12-11,25.09
2015-12-12,24.11
2015-12-13,24.13
2015-12-14,24.57
2015-12-15,24.51
2015-12-16,25.10
2015-12-17,24.55
2015-12-18,24.40
2015-12-19,25.75
2015-12-20,24.43
2015-12-21,24.84
2015-12-22,24.79
2015-12-23,24.87
2015-12-24,24.57
2015-12-25,25.14
2015-12-26,24.67
2015-12-27,24.23
2015-12-28,24.40
2015-12-29,24.44
2015-12-30,24.20
2015-12-31,24.19
2016-01-01,24.07
2016-01-02,24.13
2016-01-03,23.97
2016-01-04,24.49
2016-01-05,24.47
2016-01-06,24.56
2016-01-07,24.66
2016-01-08,24.44
2016-01-09,24.03
2016-01-10,24.23
2016-01-11,24.27
2016-01-12,24.57
2016-01-13,24.55
2016-01-14,24.35
2016-01-15,24.00
2016-01-16,25.72
2016-01-17,24.59
2016-01-18,24.63
2016-01-19,24.61
2016-01-20,24.66
2016-01-21,24.43
2016-01-22,24.48
2016-01-23,25.27
2016-01-24,25.48
2016-01-25,25.12
2016-01-26,24.40
2016-01-27,24.85
2016-01-28,24.55
2016-01-29,24.43
2016-01-30,25.57
2016-01-31,25.19
2016-02-01,25.24
2016-02-02,24.57
2016-02-03,24.58
2016-02-04,24.82
2016-02-05,24.93
2016-02-06,25.84
2016-02-07,26.94
2016-02-08,24.63
2016-02-09,24.87
2016-02-10,24.61
2016-02-11,24.87
2016-02-12,24.97
2016-02-13,25.39
2016-02-14,25.44
2016-02-15,25.12
2016-02-16,24.60
2016-02-17,24.60
2016-02-18,24.84
2016-02-19,24.86
2016-02-20,26.15
2016-02-21,25.25
2016-02-22,25.68
2016-02-23,24.94
2016-02-24,24.91
2016-02-25,24.87
2016-02-26,24.62
2016-02-27,24.61
2016-02-28,25.81
2016-02-29,24.95
2016-03-01,24.70
2016-03-02,24.91
2016-03-03,24.95
2016-03-04,25.01
2016-03-05,25.24
2016-03-06,25.32
2016-03-07,25.02
2016-03-08,24.88
2016-03-09,24.89
2016-03-10,24.73
2016-03-11,25.12
2016-03-12,24.39
2016-03-13,24.85
2016-03-14,25.07
2016-03-15,24.68
2016-03-16,25.00
2016-03-17,25.01
2016-03-18,25.10
2016-03-19,24.97
2016-03-20,24.80
2016-03-21,24.16
2016-03-22,25.05
2016-03-23,26.88
2016-03-24,25.88
2016-03-25,25.26
2016-03-26,25.15
2016-03-27,25.57
2016-03-28,24.92
2016-03-29,24.32
2016-03-30,24.68
2016-03-31,24.87
2016-04-01,24.71
2016-04-02,24.58
2016-04-03,25.00
2016-04-04,24.40
2016-04-05,25.36
2016-04-06,24.55
2016-04-07,24.55
2016-04-08,25.33
2016-04-09,24.48
2016-04-10,24.51
2016-04-11,24.26
2016-04-12,23.77
2016-04-13,24.03
2016-04-14,24.58
2016-04-15,24.77
2016-04-16,24.61
2016-04-17,24.76
2016-04-18,24.04
2016-04-19,25.36
2016-04-20,24.72
2016-04-21,24.79
2016-04-22,24.38
2016-04-23,24.46
2016-04-24,25.17
2016-04-25,24.85
2016-04-26,24.45
2016-04-27,24.44
2016-04-28,24.49
2016-04-29,24.20
2016-04-30,24.81
2016-05-01,25.08
2016-05-02,24.43
2016-05-03,24.24
2016-05-04,24.18
2016-05-05,24.49
2016-05-06,24.49
2016-05-07,24.58
2016-05-08,25.29
2016-05-09,24.82
2016-05-10,24.60
2016-05-11,24.46
2016-05-12,24.46
2016-05-13,24.43
2016-05-14,24.10
2016-05-15,25.00
2016-05-16,24.11
2016-05-17,24.41
2016-05-18,24.43
2016-05-19,24.41
2016-05-20,24.45
2016-05-21,24.52
2016-05-22,24.78
2016-05-23,24.72
2016-05-24,24.28
2016-05-25,24.47
2016-05-26,24.50
2016-05-27,24.47
2016-05-28,24.42
2016-05-29,24.26
2016-05-30,24.53
2016-05-31,24.49
2016-06-01,24.49
2016-06-02,24.34
2016-06-03,24.54
2016-06-04,24.45
2016-06-05,23.67
2016-06-06,24.53
2016-06-07,24.71
2016-06-08,24.64
2016-06-09,24.59
2016-06-10,24.35
2016-06-11,24.23
2016-06-12,24.25
2016-06-13,24.67
2016-06-14,24.67
2016-06-15,24.70
2016-06-16,24.73
2016-06-17,24.73
2016-06-18,24.68
2016-06-19,24.45
2016-06-20,25.03
2016-06-21,24.91
2016-06-22,24.78
2016-06-23,24.65
2016-06-24,24.41
2016-06-25,24.70
2016-06-26,24.35
2016-06-27,24.88
2016-06-28,24.86
2016-06-29,24.60
2016-06-30,24.79
2016-07-01,24.75
2016-07-02,24.61
2016-07-03,24.72
2016-07-04,24.75
2016-07-05,24.79
2016-07-06,24.44
2016-07-07,25.39
2016-07-08,24.55
2016-07-09,24.45
2016-07-10,24.94
2016-07-11,24.80
2016-07-12,24.57
2016-07-13,24.91
2016-07-14,24.78
2016-07-15,24.67
2016-07-16,24.89
2016-07-17,25.02
2016-07-18,24.75
2016-07-19,24.73
2016-07-20,24.87
2016-07-21,24.68
2016-07-22,24.99
2016-07-23,24.53
2016-07-24,24.47
2016-07-25,24.50
2016-07-26,24.73
2016-07-27,24.97
2016-07-28,24.71
2016-07-29,24.86
2016-07-30,24.68
2016-07-31,25.17
2016-08-01,24.84
2016-08-02,24.89
2016-08-03,24.92
2016-08-04,25.06
2016-08-05,24.94
2016-08-06,25.00
2016-08-07,24.73
2016-08-08,24.95
2016-08-09,24.89
2016-08-10,24.90
2016-08-11,24.91
2016-08-12,24.99
2016-08-13,24.50
2016-08-14,24.70
2016-08-15,25.26
2016-08-16,24.93
2016-08-17,25.19
2016-08-18,25.84
2016-08-19,25.10
2016-08-20,24.86
2016-08-21,24.53
2016-08-22,24.96
2016-08-23,24.99
2016-08-24,25.02
2016-08-25,25.66
2016-08-26,25.03
2016-08-27,24.72
2016-08-28,24.54
2016-08-29,25.01
2016-08-30,25.04
2016-08-31,25.09
2016-09-01,25.02
2016-09-02,24.74
2016-09-03,24.95
2016-09-04,24.89
2016-09-05,24.58
2016-09-06,25.07
2016-09-07,25.02
2016-09-08,25.03
2016-09-09,24.81
2016-09-10,25.17
2016-09-11,25.45
2016-09-12,24.89
2016-09-13,25.64
2016-09-14,24.80
2016-09-15,25.03
2016-09-16,24.88
2016-09-17,24.89
2016-09-18,25.26
2016-09-19,25.10
2016-09-20,25.48
2016-09-21,24.92
2016-09-22,25.05
2016-09-23,25.11
2016-09-24,25.75
2016-09-25,25.98
2016-09-26,25.01
2016-09-27,25.16
2016-09-28,25.15
2016-09-29,25.14
2016-09-30,25.04
2016-10-01,25.28
2016-10-02,24.75
2016-10-03,25.40
2016-10-04,25.44
2016-10-05,25.34
2016-10-06,25.17
2016-10-07,25.19
2016-10-08,25.35
2016-10-09,25.38
2016-10-10,25.08
2016-10-11,26.32
2016-10-12,25.96
2016-10-13,25.11
2016-10-14,25.09
2016-10-15,24.77
2016-10-16,24.73
2016-10-17,25.28
2016-10-18,25.46
2016-10-19,25.49
2016-10-20,25.21
2016-10-21,25.48
2016-10-22,25.71
2016-10-23,24.57
2016-10-24,25.58
2016-10-25,25.59
2016-10-26,25.57
2016-10-27,25.49
2016-10-28,25.82
2016-10-29,25.20
2016-10-30,25.64
2016-10-31,26.50
2016-11-01,25.91
2016-11-02,25.78
2016-11-03,25.76
2016-11-04,25.82
2016-11-05,26.14
2016-11-06,25.11
2016-11-07,26.04
2016-11-08,25.80
2016-11-09,25.66
2016-11-10,25.76
2016-11-11,25.76
2016-11-12,25.25
2016-11-13,25.33
2016-11-14,26.58
2016-11-15,25.90
2016-11-16,25.84
2016-11-17,25.51
2016-11-18,26.23
2016-11-19,26.52
2016-11-20,26.67
2016-11-21,26.61
2016-11-22,26.49
2016-11-23,26.66
2016-11-24,26.80
2016-11-25,27.04
2016-11-26,26.78
2016-11-27,25.89
2016-11-28,26.12
2016-11-29,26.65
2016-11-30,27.02
2016-12-01,26.49
2016-12-02,26.87
2016-12-03,27.08
2016-12-04,26.90
