date,value
2015-03-16,27.58
2015-03-17,27.38
2015-03-18,27.00
2015-03-19,27.32
2015-03-20,27.35
2015-03-23,27.64
2015-03-24,27.31
2015-03-25,27.56
2015-03-26,27.54
2015-03-27,27.25
2015-03-30,27.30
2015-03-31,27.16
2015-04-01,27.28
2015-04-06,27.25
2015-04-07,27.39
2015-04-08,27.37
2015-04-09,27.47
2015-04-10,27.57
2015-04-13,27.45
2015-04-15,27.04
2015-04-16,27.60
2015-04-17,27.52
2015-04-20,28.18
2015-04-21,27.62
2015-04-22,27.92
2015-04-23,28.03
2015-04-24,27.05
2015-04-27,27.78
2015-04-28,27.79
2015-04-29,27.81
2015-04-30,27.43
2015-05-01,26.69
2015-05-05,27.29
2015-05-06,27.16
2015-05-07,27.31
2015-05-08,27.39
2015-05-11,27.84
2015-05-12,27.48
2015-05-13,27.39
2015-05-14,27.62
2015-05-15,27.68
2015-05-18,27.83
2015-05-19,27.67
2015-05-20,27.47
2015-05-21,27.51
2015-05-22,27.28
2015-05-25,27.57
2015-05-26,27.59
2015-05-27,27.76
2015-05-28,27.61
2015-05-29,27.58
2015-06-01,27.83
2015-06-02,28.04
2015-06-03,27.85
2015-06-04,27.43
2015-06-05,27.65
2015-06-08,27.38
2015-06-09,27.50
2015-06-10,27.36
2015-06-11,27.22
2015-06-12,27.14
2015-06-15,27.68
2015-06-16,27.75
2015-06-17,27.69
2015-06-18,27.83
2015-06-19,27.71
2015-06-22,27.64
2015-06-23,27.43
2015-06-24,27.58
2015-06-25,27.51
2015-06-26,27.79
2015-06-29,27.51
2015-06-30,27.49
2015-07-01,27.43
2015-07-02,27.26
2015-07-03,27.63
2015-07-06,27.44
2015-07-07,27.60
2015-07-08,27.49
2015-07-09,27.41
2015-07-10,27.38
2015-07-13,27.62
2015-07-14,27.64
2015-07-15,27.50
2015-07-16,27.58
2015-07-17,28.13
2015-07-20,27.89
2015-07-21,27.62
2015-07-22,27.32
2015-07-23,27.44
2015-07-24,27.66
2015-07-27,27.40
2015-07-28,27.72
2015-07-29,27.17
2015-07-30,27.25
2015-07-31,27.39
2015-08-03,27.50
2015-08-04,27.14
2015-08-05,27.32
2015-08-06,27.51
2015-08-07,27.29
2015-08-10,27.57
2015-08-11,27.47
2015-08-12,27.19
2015-08-13,27.06
2015-08-14,26.97
2015-08-17,27.69
2015-08-18,26.87
2015-08-19,27.12
2015-08-20,27.71
2015-08-21,27.13
2015-08-24,27.47
2015-08-25,27.66
2015-08-26,27.60
2015-08-27,27.46
2015-08-28,26.88
2015-08-31,27.38
2015-09-01,27.59
2015-09-02,27.66
2015-09-03,27.43
2015-09-04,27.26
2015-09-07,27.13
2015-09-08,26.94
2015-09-09,27.45
2015-09-10,27.40
2015-09-11,27.04
2015-09-14,27.55
2015-09-15,27.30
2015-09-16,27.26
2015-09-17,27.94
2015-09-18,27.71
2015-09-21,27.46
2015-09-22,27.43
2015-09-23,27.49
2015-09-24,27.61
2015-09-28,27.59
2015-09-29,27.37
2015-09-30,27.20
2015-10-01,27.51
2015-10-05,27.45
2015-10-06,27.38
2015-10-07,27.32
2015-10-08,27.67
2015-10-09,27.51
2015-10-12,27.70
2015-10-13,28.05
2015-10-14,27.73
2015-10-15,27.54
2015-10-16,27.62
2015-10-19,27.41
2015-10-20,28.20
2015-10-21,28.47
2015-10-23,26.79
2015-10-26,27.17
2015-10-27,28.36
2015-10-28,27.34
2015-10-29,27.39
2015-10-30,27.36
2015-10-31,27.03
2015-11-01,27.54
2015-11-02,27.08
2015-11-03,27.66
2015-11-04,27.71
2015-11-05,27.93
2015-11-06,27.74
2015-11-07,27.63
